id,description_nl,normalized_description,label,attack_type,attack_family,severity,rule,rule_valid_by_parser,rule_validation_errors,option_coverage,source_name,source_url,source_usage,generation_method,log_example
SNORT-RAG-0034,Formal analyst request: Détecter des tentatives répétées de connexion FTP. Observed log: SRC=198.51.100.44 DST=10.0.0.21 DPT=21 PAYLOAD='USER admin' REPEATED=8,formal analyst request: détecter des tentatives répétées de connexion ftp. observed log: src=198.51.100.44 dst=10.0.0.21 dpt=21 payload='user admin' repeated=8,malicious,ftp_bruteforce,attempted-admin,medium,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""LOCAL FTP BRUTEFORCE detected""; flow:to_server,established; content:""USER ""; nocase; detection_filter:track by_src, count 6, seconds 60; classtype:attempted-admin; sid:9643800; rev:1;)",True,,0.8888888888888888,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=198.51.100.44 DST=10.0.0.21 DPT=21 PAYLOAD='USER admin' REPEATED=8
SNORT-RAG-0035,"SOC alert description: Détecter des tentatives répétées de connexion FTP. Keywords: PASS, bruteforce. Need a valid alert rule.","soc alert description: détecter des tentatives répétées de connexion ftp. keywords: pass, bruteforce. need a valid alert rule.",malicious,ftp_bruteforce,attempted-admin,medium,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""LOCAL FTP BRUTEFORCE detected""; flow:to_server,established; content:""USER ""; nocase; detection_filter:track by_src, count 6, seconds 60; classtype:attempted-admin; sid:9747601; rev:2;)",True,,0.8888888888888888,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=198.51.100.44 DST=10.0.0.21 DPT=21 PAYLOAD='USER admin' REPEATED=8
SNORT-RAG-0036,"FR: Multiple FTP login attempts target an internal FTP server. The rule must use msg, sid, rev and classtype.","fr: multiple ftp login attempts target an internal ftp server. the rule must use msg, sid, rev and classtype.",malicious,ftp_bruteforce,attempted-admin,medium,"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 (msg:""LOCAL FTP BRUTEFORCE detected""; flow:to_server,established; content:""USER ""; nocase; detection_filter:track by_src, count 6, seconds 60; classtype:attempted-admin; sid:9555209; rev:3;)",True,,0.8888888888888888,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=198.51.100.44 DST=10.0.0.21 DPT=21 PAYLOAD='USER admin' REPEATED=8
SNORT-RAG-0037,Technical note: Détecter une attaque brute force RDP vers un serveur Windows. Target: Windows RDP server. Include a Snort rule with low false positives.,technical note: détecter une attaque brute force rdp vers un serveur windows. target: windows rdp server. include a snort rule with low false positives.,malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9389326; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0038,Student scenario: Détecter une attaque brute force RDP vers un serveur Windows. Observed log: SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18,student scenario: détecter une attaque brute force rdp vers un serveur windows. observed log: src=203.0.113.45 dst=10.0.0.39 dpt=3389 proto=tcp syn_count=18,malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9303900; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0039,"Formal analyst request: Detect many RDP connection attempts to port 3389. Keywords: remote desktop, rdp. Need a valid alert rule.","formal analyst request: detect many rdp connection attempts to port 3389. keywords: remote desktop, rdp. need a valid alert rule.",malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9529327; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0040,"SOC alert description: Détecter une attaque brute force RDP vers un serveur Windows. The rule must use msg, sid, rev and classtype.","soc alert description: détecter une attaque brute force rdp vers un serveur windows. the rule must use msg, sid, rev and classtype.",malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9173467; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0041,SOC alert description: Detect many RDP connection attempts to port 3389. Target: public web server. Include a Snort rule with low false positives.,soc alert description: detect many rdp connection attempts to port 3389. target: public web server. include a snort rule with low false positives.,malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9477337; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0042,FR: External host tries to brute force Remote Desktop. Observed log: SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18,fr: external host tries to brute force remote desktop. observed log: src=203.0.113.45 dst=10.0.0.39 dpt=3389 proto=tcp syn_count=18,malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9593875; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0043,"SOC alert description: Détecter une attaque brute force RDP vers un serveur Windows. Keywords: 3389, remote desktop. Need a valid alert rule.","soc alert description: détecter une attaque brute force rdp vers un serveur windows. keywords: 3389, remote desktop. need a valid alert rule.",malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9031185; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0044,"SOC alert description: Détecter une attaque brute force RDP vers un serveur Windows. The rule must use msg, sid, rev and classtype.","soc alert description: détecter une attaque brute force rdp vers un serveur windows. the rule must use msg, sid, rev and classtype.",malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9510552; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0045,Formal analyst request: Detect many RDP connection attempts to port 3389. Target: internal DNS resolver. Include a Snort rule with low false positives.,formal analyst request: detect many rdp connection attempts to port 3389. target: internal dns resolver. include a snort rule with low false positives.,malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9396202; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0046,Student scenario: External host tries to brute force Remote Desktop. Observed log: SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18,student scenario: external host tries to brute force remote desktop. observed log: src=203.0.113.45 dst=10.0.0.39 dpt=3389 proto=tcp syn_count=18,malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9353995; rev:1;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0047,"Formal analyst request: Détecter une attaque brute force RDP vers un serveur Windows. Keywords: bruteforce, remote desktop. Need a valid alert rule.","formal analyst request: détecter une attaque brute force rdp vers un serveur windows. keywords: bruteforce, remote desktop. need a valid alert rule.",malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9437113; rev:2;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0048,"SOC alert description: External host tries to brute force Remote Desktop. The rule must use msg, sid, rev and classtype.","soc alert description: external host tries to brute force remote desktop. the rule must use msg, sid, rev and classtype.",malicious,rdp_bruteforce,attempted-admin,high,"alert tcp $EXTERNAL_NET any -> $HOME_NET 3389 (msg:""LOCAL RDP BRUTEFORCE detected""; flags:S; detection_filter:track by_src, count 10, seconds 120; classtype:attempted-admin; sid:9822507; rev:3;)",True,,0.6666666666666666,Snort 3 Rule Writing Guide - Cisco Talos,https://docs.snort.org/,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,SRC=203.0.113.45 DST=10.0.0.39 DPT=3389 PROTO=TCP SYN_COUNT=18
SNORT-RAG-0049,SOC alert description: Détecter une injection SQL dans l'URL HTTP. Target: corporate proxy. Include a Snort rule with low false positives.,soc alert description: détecter une injection sql dans l'url http. target: corporate proxy. include a snort rule with low false positives.,malicious,sql_injection,web-application-attack,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SQL INJECTION detected""; flow:to_server,established; content:""or 1=1""; http_uri; nocase; classtype:web-application-attack; sid:9454404; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /product.php?id=1%20UNION%20SELECT%20user,password%20FROM%20users HTTP/1.1"
SNORT-RAG-0050,"Formal analyst request: User sends ' OR 1=1 in a web request. Observed log: GET /product.php?id=1%20UNION%20SELECT%20user,password%20FROM%20users HTTP/1.1","formal analyst request: user sends ' or 1=1 in a web request. observed log: get /product.php?id=1%20union%20select%20user,password%20from%20users http/1.1",malicious,sql_injection,web-application-attack,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SQL INJECTION detected""; flow:to_server,established; content:""union select""; http_uri; nocase; classtype:web-application-attack; sid:9121662; rev:2;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /product.php?id=1%20UNION%20SELECT%20user,password%20FROM%20users HTTP/1.1"
SNORT-RAG-0051,"Formal analyst request: Détecter une injection SQL dans l'URL HTTP. Keywords: sql, injection. Need a valid alert rule.","formal analyst request: détecter une injection sql dans l'url http. keywords: sql, injection. need a valid alert rule.",malicious,sql_injection,web-application-attack,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SQL INJECTION detected""; flow:to_server,established; content:""union select""; http_uri; nocase; classtype:web-application-attack; sid:9464628; rev:3;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /product.php?id=1%20UNION%20SELECT%20user,password%20FROM%20users HTTP/1.1"
SNORT-RAG-0052,"Student scenario: User sends ' OR 1=1 in a web request. The rule must use msg, sid, rev and classtype.","student scenario: user sends ' or 1=1 in a web request. the rule must use msg, sid, rev and classtype.",malicious,sql_injection,web-application-attack,high,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:""LOCAL SQL INJECTION detected""; flow:to_server,established; content:""union select""; http_uri; nocase; classtype:web-application-attack; sid:9446361; rev:1;)",True,,0.8888888888888888,Emerging Threats Open Rules,https://rules.emergingthreats.net/open/snort-2.9.0/emerging.rules.tar.gz,"student-generated scenario based on legitimate Snort syntax/source category, not copied bulk public dataset",manual_seed_plus_template_variation,"GET /product.php?id=1%20UNION%20SELECT%20user,password%20FROM%20users HTTP/1.1"
